title,isbn10,isbn13,purchase_cost,shipping_cost,processing_cost,net_buying_cost
Arabic for Life: A Textbook for Beginning Arabic,0300141319,9780300141313,43.21,3.99,2,49.2
Knowledge of Meaning: An Introduction to Semantic Theory,0262621002,9780262621007,27.0,3.99,2,32.99
Shakespeare's A Midsummer Night's Dream (Cliffs Notes),0822000571,9780822000570,0.1,3.99,2,6.09
"Modal Logics and Philosophy, Second Edition",0773536531,9780773536531,21.56,3.99,2,27.55
Epocas y Avances: Lengua en su contexto cultural (with Audio CD),0300108362,9780300108361,9.23,3.99,2,15.22
Mathematical Methods in Linguistics (Studies in Linguistics and Philosophy),9027722455,9789027722454,17.13,3.99,2,23.12
An Introduction to Evolutionary Ethics,1405193964,9781405193962,N/A,N/A,N/A,N/A
Design Portfolios: Moving from Traditional to Digital,1609012410,9781609012410,34.94,3.99,2,40.93
"The Rouledge Course in Modern Mandarin Chinese Level 1, Simplified Characters (Volume 1)",0415472512,9780415472517,43.12,3.99,2,49.11
Anna Karenina (Cliffs Notes),0822001837,9780822001836,1.02,3.99,2,7.01
ManageFirst: Human Resources and Supervision with Online Test Voucher (2nd Edition),0132724499,9780132724494,18.54,3.99,2,24.53
The Miniature Guide to Critical Thinking-Concepts and Tools (Thinker's Guide),0944583105,9780944583104,48.11,3.99,2,54.1
Textiles: Basics and TFC Swatch Kit,0133055116,9780133055115,692.24,3.99,2,698.23
Costume Design 101-2nd edition: The Business and Art of Creating Costumes For Film and Television (Costume Design 101: The Business & Art of Creating),1932907696,9781932907698,3.93,3.99,2,9.92
Professional Practice for Interior Designers,0471760862,9780471760863,1.85,3.99,2,7.84
Stained Glass: From its Origins to the Present,0810946440,9780810946446,27.0,3.99,2,32.99
Sports and Entertainment Marketing,1133602444,9781133602446,38.45,3.99,2,44.44
"NFPA 921: Guide for Fire and Explosion Investigations, 2011 Edition",1616657146,9781616657147,36.0,3.99,2,41.99
Security+ Guide to Networking Security Fundamentals,0619215666,9780619215668,0.7,3.99,2,6.69
Essentials of Symbolic Logic,1551118939,9781551118932,28.9,3.99,2,34.89
Nature and Nurture: An Introduction to Human Behavioral Genetics,0534107680,9780534107680,0.99,3.99,2,6.98
The Power of Logic,0072875879,9780072875874,13.98,3.99,2,19.97
Basics Interior Architecture 03: Drawing Out the Interior,2940373884,9782940373888,12.0,3.99,2,17.99
Handbook of Deontic Logic and Normative Systems,1848901321,9781848901322,46.11,3.99,2,52.1
The New Testament Cliffs Notes,0822008807,9780822008804,4.98,3.99,2,10.97
New Short Guide to the Accentuation of Ancient Greek (BCP Advanced Greek & Latin Language),1853995991,9781853995996,24.99,3.99,2,30.98
Studio Companion Series 3D Design Basics,1609010981,9781609010980,25.21,3.99,2,31.2
Illustrated Encyclopedia of World Costume (Dover Fashion and Costumes),0486433803,9780486433806,5.49,3.99,2,11.48
MAKING COMMUNICATIVE LANGUAGE TEACHING HAPPEN,0073655171,9780073655178,61.55,3.99,2,67.54
Egyptian Hieroglyphs for Complete Beginners,0500290288,9780500290286,12.05,3.99,2,18.04
Set Theory and Its Philosophy: A Critical Introduction,0199270414,9780199270415,17.49,3.99,2,23.48
Studio Companion Series Drafting Basics,1609010957,9781609010959,28.67,3.99,2,34.66
The Last of the Mohicans (Cliffs Notes),0822007177,0049086007176,1.46,3.99,2,7.45
"Air-cooled Heat Exchangers And Cooling Towers: Thermal-flower Performance Evaluation And Design, Vol. 2",1593700199,9781593700195,228.0,3.99,2,233.99
Inconsistent Geometry (Studies in Logic),1848900228,9781848900226,N/A,N/A,N/A,N/A
"Electrical Level 4 Trainee Guide, 2011 NEC Revision, Paperback (7th Edition) (Contren Learning)",0132569566,9780132569569,18.49,3.99,2,24.48
Emotional Development: Recent Research Advances,0198528841,9780198528845,11.34,3.99,2,17.33
Theory of Knowledge Third Edition,1471804151,9781471804151,38.72,3.99,2,44.71
"Living Issues in Philosophy, Ninth Edition",0195155092,9780195155099,23.49,3.99,2,29.48
Study Guide and Solutions Manual for iGenetics: A Mendelian Approach,0805346759,9780805346756,27.78,3.99,2,33.77
Environmental Values (Routledge Introductions to Environment: Environment and Society Texts),0415145090,8589388888889,33.98,3.99,2,39.97
Beginning Hindi: A Complete Course (Hindi Edition),1626160228,9781626160224,47.81,3.99,2,53.8
"Handbook of Competence and Motivation, Second Edition: Theory and Application",1462529607,9781462529605,59.27,3.99,2,65.26
The Old Testament (Cliffs Notes),0822009498,9780822009498,4.98,3.99,2,10.97
Hill Country Houses: Inspired Living in a Legendary Texas Landscape,1580933785,9781580933780,16.68,3.99,2,22.67
"Electronics Fundamentals: Circuits, Devices & Applications with Lab Manual (8th Edition)",0136125123,9780136125129,901.05,3.99,2,907.04
The Cultural Origins of Human Cognition,0674000706,9780674000704,35.75,3.99,2,41.74
Dante's The Divine Comedy: Purgatorio (Cliffs Notes),0822003945,9780822003946,6.52,3.99,2,12.51
"Ecce Romani I-A, A Latin Reading Program, 2nd edition: Meeting the Family (Vol 1)",0801312043,9780801312045,2.61,3.99,2,8.6
Conduct and Character: Readings in Moral Theory,0495502375,8581000022954,45.97,3.99,2,51.96
The Oxford Handbook of Music Therapy (Oxford Handbooks),0199639752,9780199639755,67.63,3.99,2,73.62
Plato's the Republic: Notes,0822011298,0049086011296,0.1,3.99,2,6.09
"The 8088 and 8086 Microprocessors: Programming, Interfacing, Software, Hardware, and Applications (4th Edition)",0130930814,9780130930811,23.16,3.99,2,29.15
"Electrical Level 3 Trainee Guide 2008 NEC, Paperback",0136044719,9780136044710,21.14,3.99,2,27.13
"WWD: 100 Years, 100 Designers",1609012526,9781609012526,8.5,3.99,2,14.49
Structural Proof Theory,0521068428,9780521068420,41.41,3.99,2,47.4
Electrical Construction and Maintenance Techniques,0132471566,9780132471565,N/A,N/A,N/A,N/A
Reprise:  A French Grammar Review Worktext,0073535419,9780073535418,25.0,3.99,2,30.99
Introduction to Logic and to the Methodology of the Deductive Sciences (Oxford Logic Guides),019504472X,9780195044720,7.48,3.99,2,13.47
Ethics: A Contemporary Introduction (Routledge Contemporary Introductions to Philosophy),0415803888,9780415803885,12.82,3.99,2,18.81
The Nature of Mathematical Knowledge,0195035410,9780195035414,18.42,3.99,2,24.41
Modern Refrigeration and Air Conditioning Laboratory Manual,1619602032,9781619602038,24.99,3.99,2,30.98
Blackwell Handbook of Infant Development (Wiley Blackwell Handbooks of Developmental Psychology),0631212345,9780631212348,17.21,3.99,2,23.2
The Family and Individual Development (Routledge Classics) (Volume 35),0415402778,9780415402774,20.33,3.99,2,26.32
"Thermal Computations for Electronics: Conductive, Radiative, and Convective Air Cooling",1439850178,9781439850176,91.53,3.99,2,97.52
Foodservice Management: Principles and Practices (12th Edition),0135122163,9780135122167,N/A,N/A,N/A,N/A
Developmental Psychology: From Infancy to Adulthood (Introductory Psychology Series),0333669592,9780333669594,2.93,3.99,2,8.92
Quality Lighting for High Performance Buildings,1466501308,9781466501300,67.01,3.99,2,73.0
Ethical Theory and Business (8th Edition),0136126022,9780136126027,13.06,3.99,2,19.05
Tourism Management: An Introduction,1848608705,9781848608702,34.99,3.99,2,40.98
The California House: Adobe. Craftsman. Victorian. Spanish Colonial Revival,0847835855,9780847835850,24.03,3.99,2,30.02
Practical Power Distribution for Industry (Practical Professional Books from Elsevier),0750663960,9780750663960,57.28,3.99,2,63.27
The Human Odyssey: Life-Span Development (with InfoTrac),0534363504,9780534363505,7.72,3.99,2,13.71
Child Development from birth to eight: A Journey through the early years.,0335220975,9780335220977,4.55,3.99,2,10.54
Ventilation of Buildings,0415270561,9780415270564,58.04,3.99,2,64.03
NATEF Correlated Task Sheets for Automotive Heating and Air Conditioning (Professional Technician),0132540479,9780132540476,18.93,3.99,2,24.92
Shocking! The Art and Fashion of Elsa Schiaparelli,0300100663,9780300100662,67.5,3.99,2,73.49
"A First Course in Logic, Gold Edition",0321277325,9780321277329,13.0,3.99,2,18.99
Tino Zervudachi: A Portfolio,0983388962,9780983388968,N/A,N/A,N/A,N/A
International Dimensions of Organizational Behavior,0324360746,8601419576876,15.97,3.99,2,21.96
BLUEPRINTS+PLANS F/HVAC-TEXT,1285162536,9781285162539,40.24,3.99,2,46.23
"Portfolios for Interior Designers: A Guide to Portfolios, Creative Resumes, and the Job Search",0470408162,9780470408162,16.98,3.99,2,22.97
Sustainable Commercial Interiors,1118456297,9781118456293,N/A,N/A,N/A,N/A
Color Planning for Interiors: An Integrated Approach to Color in Designed Spaces,0470135425,9780470135426,N/A,N/A,N/A,N/A
Morality and Global Justice: Justifications and Applications,0813344328,9780813344324,11.42,3.99,2,17.41
Dress and Morality,185973782X,9781859737828,N/A,N/A,N/A,N/A
Human Development Across the Lifespan,0072820578,9780072820577,5.96,3.99,2,11.95
Homer's Iliad (Cliffs Notes),0822006456,9780822006459,N/A,N/A,N/A,N/A
Electronics Technology Fundamentals - Conventional Flow (2nd Edition),0131190849,9780131190849,26.88,3.99,2,32.87
Swedish: A Comprehensive Grammar (Routledge Comprehensive Grammars),0415669251,9780415669252,71.68,3.99,2,77.67
"The Aubin Academy Master Series: AutoCAD MEP: Compatible with 2012, 2013 and beyond",1479338974,9781479338979,21.59,3.99,2,27.58
Dickens' Oliver Twist (Cliffs Notes),0822009587,9780822009580,0.01,3.99,2,6.0
Ethical Challenges to Business as Usual,0130487635,9780130487636,8.0,3.99,2,13.99
Community Psychology,0205255620,9780205255627,N/A,N/A,N/A,N/A
Geothermal HVAC,0071746102,9780071746106,12.0,3.99,2,17.99
Solid State Electronic Controls for Air Conditioning and Refrigeration,0138233608,9780138233600,5.59,3.99,2,11.58
Noncognitivism in Ethics (New Problems of Philosophy),041577344X,9780415773447,22.12,3.99,2,28.11
Schaum's Outline of Electrical Power Systems,0070459177,9780070459175,9.52,3.99,2,15.51
Introductory Electronic Devices and Circuits: Electron Flow Version (7th Edition),0131716395,9780131716391,2.49,3.99,2,8.48
Design in Modular Construction,0415554500,9780415554503,95.04,3.99,2,101.03
Applying Moral Theories,0495007056,9780495007050,N/A,N/A,N/A,N/A
Technical Guide to District Heating,1848061935,9781848061934,66.92,3.99,2,72.91
Logical Forms: An Introduction to Philosophical Logic,0631216790,9780631216797,29.42,3.99,2,35.41
Great Traditions in Ethics,0534626548,9780534626549,9.98,3.99,2,15.97
Industrial Air Quality and Ventilation: Controlling Dust Emissions,1482222167,9781482222166,218.16,3.99,2,224.15
Sir Gawain and The Green Knight (Cliffs Notes),0822005158,0049086005158,0.01,3.99,2,6.0
Pitt Cue Co. The Cookbook,184533907X,9781845339074,9.05,3.99,2,15.04
"Handbook of Hydraulic Fluid Technology, Second Edition (Dekker Mechanical Engineering)",1420085263,9781420085266,156.67,3.99,2,162.66
Electrical Theory DC Interactive DVD (1-4),1439059888,9781439059883,128.99,3.99,2,134.98
Integrated Korean: Advanced Intermediate 2 (KLEAR Textbooks in Korean Language),0824825268,9780824825263,4.46,3.99,2,10.45
Exploraciones with Access Card,1305252470,9781305252479,36.95,3.99,2,42.94
"Fashion: 150 Years  Couturiers, Designers, Labels",3848007630,9783848007639,21.77,3.99,2,27.76
Elements of Deductive Inference: An Introduction to Symbolic Logic,0534551211,9780534551216,5.0,3.99,2,10.99
Metaethics: An Introduction,1844652580,9781844652587,18.47,3.99,2,24.46
Electrical Theory for Renewable Energy (Go Green with Renewable Energy Resources),113312755X,9781133127550,72.52,3.99,2,78.51
The Diary of Anne Frank (Cliffs Notes),0822003902,9780822003908,0.71,3.99,2,6.7
Discovering the Life Span Plus NEW MyDevelopmentLab with eText -- Access Card Package (2nd Edition),0205216919,9780205216918,12.16,3.99,2,18.15
Integrated Chinese: Level 2 Textbook: Traditional and Simplified Character Edition,0887274803,9780887274800,9.83,3.99,2,15.82
Basics Made Easy Writing Review,1598071564,9781598071566,12.99,3.99,2,18.98
Candide (Cliffs Notes),0822002833,9780822002833,0.01,3.99,2,6.0
"Tools for Structured and Object-Oriented Design: An Introduction to Programming Logic, Sixth Edition",0130494984,9780130494986,4.14,3.99,2,10.13
Puntos (Student Edition) Standalone Book,0073534498,9780073534497,80.84,3.99,2,86.83
Abridged History of World Costume and Fashion,0131963678,9780131963672,24.93,3.99,2,30.92
The Art of Being Human: The Humanities as a Technique for Living (10th Edition),0205022472,9780205022472,17.34,3.99,2,23.33
Programmable Logic Controllers with ControlLogix,1435419472,9781435419476,77.79,3.99,2,83.78
The Purposeful Argument: A Practical Guide,1285438051,9781285438054,5.0,3.99,2,10.99
For Whom The Bell Tolls (Cliffs Notes),0822004976,0049086004977,1.76,3.99,2,7.75
Introductory Electronic Devices and Circuits: Electron Flow Version (5th Edition),0139271953,9780139271953,6.89,3.99,2,12.88
Henle Latin First Year,0829410260,9780829410266,5.99,3.99,2,11.98
The Philosophy of Mathematics (Oxford Readings in Philosophy),0198751206,9780198751205,6.74,3.99,2,12.73
ManageFirst: Hospitality and Restaurant Management w/Online Testing Voucher (2nd Edition) (Managefirst Program),0132724472,8601400067147,N/A,N/A,N/A,N/A
"Managing Indoor Air Quality, Fifth Edition",1439870144,9781439870143,85.0,3.99,2,90.99
Cengage Advantage Books: Ethics: Discovering Right and Wrong,0495502359,9780495502357,2.45,3.99,2,8.44
Correctional Counseling and Rehabilitation,1455730084,9781455730087,10.54,3.99,2,16.53
Guide to Reliable Distributed Systems: Building High-Assurance Applications and Cloud-Hosted Services (Texts in Computer Science),1447124154,9781447124153,62.89,3.99,2,68.88
Everyday Morality: An Introduction to Applied Ethics,0495007080,9780495007081,1.6,3.99,2,7.59
"Electrical Installation Calculations: Advanced, 8th ed",0415810035,8601300262918,20.63,3.99,2,26.62
Chinese Sculpture,0300100655,9780300100655,27.66,3.99,2,33.65
Industrial Electronics,0023730234,9780023730238,34.1,3.99,2,40.09
"¡Buen viaje!, Level 1, TEXAS Student Edition (Glencoe Spanish)",007866361X,9780078663611,11.38,3.99,2,17.37
The Electricians Green Handbook (Go Green with Renewable Energy Resources),1111129800,9781111129804,15.84,3.99,2,21.83
Exploratory Factor Analysis (Understanding Statistics),0199734178,9780199734177,31.72,3.99,2,37.71
What is this thing called Philosophy of Language?,0415517842,9780415517843,4.25,3.99,2,10.24
Integrated Korean: Advanced Intermediate 1 (KLEAR Textbooks in Korean Language),0824825683,9780824825683,6.0,3.99,2,11.99
Presentation Strategies and Dialogue,1609011449,9781609011444,9.59,3.99,2,15.58
Psychology of the Media (Palgrave Insights in Psychology Series),0230249868,9780230249868,11.99,3.99,2,17.98
Basic Ethics (2nd Edition),0136006558,9780136006558,29.98,3.99,2,35.97
Reading and Making Notes (Pocket Study Skills),113740258X,9781137402585,8.89,3.99,2,14.88
"Golosa: A Basic Course in Russian, Book One (5th Edition)",0205741355,9780205741359,102.97,3.99,2,108.96
Collage and Architecture,0415533279,9780415533270,4.42,3.99,2,10.41
Transforming the Doctor's Office,0415840643,9780415840644,41.32,3.99,2,47.31
Logic in Games (The MIT Press),0262019906,9780262019903,30.98,3.99,2,36.97
The Fashion Reader,184788590X,9781847885906,120.27,3.99,2,126.26
Thinking French Translation (Thinking Translation),0415255228,9780415255226,N/A,N/A,N/A,N/A
Philosophical Logic: An Introduction to Advanced Topics,1441119116,9781441119117,41.33,3.99,2,47.32
CDL Exam Secrets - Passengers & School Bus Endorsements & CDL Practice Tests Study Guide: CDL Test Review for the Commercial Driver's License Exam,1609712870,9781609712877,23.99,3.99,2,29.98
Are We Free? Psychology and Free Will,0195189639,9780195189636,30.38,3.99,2,36.37
Sustainable Fashion and Textiles: Design Journeys,0415644569,9780415644563,29.59,3.99,2,35.58
"Health, Sustainability and the Built Environment",1563675250,9781563675256,3.75,3.99,2,9.74
"Addressing Cultural Complexities in Practice: Assessment, Diagnosis, and Therapy",1433802198,9781433802195,7.5,3.99,2,13.49
Fundamentals of Merchandising Math and Retail Buying Plus MyFashionKit -- Access Card Package (Fashion Series),0133075761,9780133075762,248.94,3.99,2,254.93
"Speed Writing Skills Training Course: Speedwriting for Faster Note Taking and Dictation, an Alternative to Shorthand to Help You Take Notes. Easy Exer",1849370117,9781849370110,11.86,3.99,2,17.85
Dignity: Its Essential Role in Resolving Conflict,0300188056,9780300188059,3.38,3.99,2,9.37
Fundamentals of Developmental Psychology,1848720505,9781848720503,N/A,N/A,N/A,N/A
Write It: A Process Approach to College Essays with Readings,1465243941,9781465243942,5.49,3.99,2,11.48
Social Beings: Core Motives in Social Psychology,0470129115,9780470129111,18.57,3.99,2,24.56
Do Not Disturb,0789201135,9780789201133,73.27,3.99,2,79.26
Lighting for Interior Design (Portfolio Skills),185669836X,9781856698368,8.99,3.99,2,14.98
The Good Earth (Cliffs Notes),0822005352,0049086005356,0.01,3.99,2,6.0
An Introduction to the Geography of Tourism,1442271086,9781442271081,51.16,3.99,2,57.15
Catering Management,1118091493,9781118091494,26.0,3.99,2,31.99
Programming Fundamentals Using Java: A Game Application Approach (Computer Science),1938549767,9781938549762,16.66,3.99,2,22.65
Paul T. Frankl and Modern American Design,0300121024,9780300121025,3.36,3.99,2,9.35
Leading Lesson Study: A Practical Guide for Teachers and Facilitators,1412939887,9781412939881,6.29,3.99,2,12.28
Identity: Sociological Perspectives,0745654169,9780745654164,9.66,3.99,2,15.65
Control Techniques for Complex Networks,0521884411,9780521884419,32.93,3.99,2,38.92
Professional Writing (Palgrave Study Skills),1137309016,9781137309013,11.0,3.99,2,16.99
Human Groups and Social Categories: Studies in Social Psychology,0521280737,9780521280730,37.23,3.99,2,43.22
Customer Service in Tourism and Hospitality,1908999349,9781908999344,132.62,3.99,2,138.61
Moral Conflict: When Social Worlds Collide,0761900535,9780761900535,12.4,3.99,2,18.39
Let's Talk Student's Book 1 with Self-Study Audio CD,0521692814,9780521692816,4.46,3.99,2,10.45
"Oxford Latin Course, Part II, Second Edition",0195212053,9780195212051,38.41,3.99,2,44.4
Studio Companion Series Presentation Basics,1609011015,9781609011017,17.21,3.99,2,23.2
"Economic Analysis, Moral Philosophy, and Public Policy",1316610888,9781316610886,30.0,3.99,2,35.99
GETTING SMARTER STUDY SKILLS IMPROV,0822433869,9780822433866,0.01,3.99,2,6.0
Special Event Production: The Process (Volume 2),1138785652,9781138785656,41.78,3.99,2,47.77
"Panorama: Intermediate Russian Language and Culture, Student Bundle: Book + Electronic Workbook Access Card",1626164711,9781626164710,77.99,3.99,2,83.98
Wadsworth College Reading Series: Book 2,1111839417,9781111839413,12.67,3.99,2,18.66
Cliffs Memory Power for Exams (Test preparation guides),0822020203,9780822020202,4.27,3.99,2,10.26
"Ethical Leadership and Decision Making in Education: Applying Theoretical Perspectives to Complex Dilemmas, Third Edition",0415874599,9780415874595,39.81,3.99,2,45.8
Parallel Programming: Techniques and Applications Using Networked Workstations and Parallel Computers (2nd Edition),0131405632,9780131405639,1.75,3.99,2,7.74
Practical Packet Analysis: Using Wireshark to Solve Real-World Network Problems,1593272669,0689145726695,15.92,3.99,2,21.91
Taking Sides: Clashing Views on Psychological Issues,1259910741,9781259910746,58.55,3.99,2,64.54
Novel Interiors: Living in Enchanted Rooms Inspired by Literature,0385345992,9780385345996,13.99,3.99,2,19.98
Political Psychology: Key Readings (Key Readings in Social Psychology),1841690708,9781841690704,10.71,3.99,2,16.7
"Introduction to Revenue Management for the Hospitality Industry: Principles and Practices for the Real World, An",0131885898,9780131885899,30.59,3.99,2,36.58
Beginner's Persian (Iranian Persian Farsi) with 2 Audio CDs (Hippocrene Beginner's),0781812747,9780781812740,16.61,3.99,2,22.6
Heritage Tourism,0415595835,9780415595834,111.74,3.99,2,117.73
"Mitlesen Mitteilen: Literarische Texte zum Lesen, Sprechen, Schreiben und Hören (with Audio CD) (World Languages)",1413029434,9781413029437,49.98,3.99,2,55.97
Cengage Advantage Books: Conducting Research in Psychology: Measuring the Weight of Smoke,1133588050,9781133588054,28.31,3.99,2,34.3
"Stationen, 3rd Edition (World Languages)",1285733827,9781285733821,81.36,3.99,2,87.35
"Food, Cuisine, And Cultural Competency For Culinary, Hospitality, And Nutrition Professionals",0763759651,9780763759650,25.73,3.99,2,31.72
Puntos Textbook + V1 Wk/LM (printed) + V2 WK/LM (printed) + Connect Spanish(no wb/lm but does include ebook and LearnSmart),0077606302,9780077606305,301.77,3.99,2,307.76
An Introduction to Substructural Logics,041521534X,9780415215343,32.0,3.99,2,37.99
Research Methods: The Concise Knowledge Base,1592601464,9781592601462,1.5,3.99,2,7.49
Research Methods in Physical Education and Youth Sport,0415618851,9780415618854,12.25,3.99,2,18.24
"Lying, Cheating, and Carrying On: Developmental, Clinical, and Sociocultural Aspects of Dishonesty and Deceit (Margaret S. Mahler)",0765706024,9780765706027,65.54,3.99,2,71.53
CompTIA Network+ Self-Study Guide (2nd Edition),1418009334,9781418009335,N/A,N/A,N/A,N/A
Making Sense of Statistics: A Non-Mathematical Approach (Palgrave Study Skills),1403901074,9781403901071,2.93,3.99,2,8.92
"Peer-to-Peer Computing: Applications, Architecture, Protocols, and Challenges (Chapman & Hall/CRC Computational Science)",1439809348,9781439809341,N/A,N/A,N/A,N/A
Salve! (World Languages),0495907774,9780495907770,45.78,3.99,2,51.77
"Contemporary Topics 2: Academic Listening and Note-Taking Skills, Teacher's Pack (3rd Edition)",0136005152,9780136005155,7.34,3.99,2,13.33
Diagonalization and Self-Reference (Oxford Logic Guides),0198534507,9780198534501,178.57,3.99,2,184.56
The Reason's Proper Study: Essays towards a Neo-Fregean Philosophy of Mathematics,0199266328,9780199266326,49.61,3.99,2,55.6
Mathematics and Scientific Representation (Oxford Studies in the Philosophy of Science),0190201398,9780190201395,48.11,3.99,2,54.1
Cisco Networking Simplified (2nd Edition),1587201992,9781587201998,15.08,3.99,2,21.07
Network Design Cookbook: Architecting Cisco Networks,1257750240,9781257750245,30.93,3.99,2,36.92
ManageFirst: Hospitality & Restaurant Marketing with Online Test Voucher (2nd Edition),0133052540,9780133052541,18.47,3.99,2,24.46
Strategic Hospitality Human Resources Management,0135087058,9780135087053,69.72,3.99,2,75.71
Second Language Learning and Language Teaching: Fifth Edition,0415713803,9780415713801,28.0,3.99,2,33.99
Understanding Networked Applications: A First Course (The Morgan Kaufmann Series in Networking),1558605371,9781558605374,1.94,3.99,2,7.93
"Argumentation: Understanding and Shaping Arguments, third edition",1891136178,9781891136177,11.14,3.99,2,17.13
"Mathematical Studies of Information Processing: Proceedings of the International Conference, Kyoto, Japan, August 23-26, 1978 (Lecture Notes in Computer Science)",3540095411,9783540095415,6.49,3.99,2,12.48
Philosophy of Language: The Classics Explained (MIT Press),026202845X,9780262028455,6.38,3.99,2,12.37
Networks and Algorithms: An Introductory Approach,0471939935,9780471939931,37.02,3.99,2,43.01
Fashion Brand Merchandising,1563675617,9781563675614,20.0,3.99,2,25.99
Media Psychology,0230279201,9780230279209,39.19,3.99,2,45.18
Wireless Networking: Understanding Internetworking Challenges,1118122380,9781118122389,27.77,3.99,2,33.76
CREATE COLLECTION ONLY Taking Sides: Clashing Views in Childhood and Society,0078128579,9780078128578,62.22,3.99,2,68.21
"Socratic Logic 3e: A Logic Text Using Socratic Method, Platonic Questions, and Aristotelian Principles",1587318059,9781587318054,419.52,3.99,2,425.51
Computer Applications for Real Estate (California Real Estate),0324191480,9780324191486,55.54,3.99,2,61.53
Marketing in Leisure and Tourism: Reaching New Heights,1892132656,9781892132659,19.59,3.99,2,25.58
"Tourism Geography: Critical Understandings of Place, Space and Experience",041585444X,9780415854443,24.94,3.99,2,30.93
"Mediaeval and Renaissance Logic, Volume 2 (Handbook of the History of Logic)",0444516255,9780444516251,266.95,3.99,2,272.94
Shakespeare's Richard III (Cliffs Notes),0822000717,9780822000716,4.99,3.99,2,10.98
Cengage Advantage Books: Psychology: Concepts and Connections (with CD-ROM and InfoTrac) (Advantage Series:),0534633056,9780534633059,2.58,3.99,2,8.57
German Grammar in Context (Languages in Context) (German Edition),144416726X,9781444167269,34.39,3.99,2,40.38
Nonlinear Dynamics: Techniques and Applications in Psychology,0805832009,9780805832006,44.0,3.99,2,49.99
United States 1917-2008 (Flagship History),000726870X,9780007268702,13.36,3.99,2,19.35
Technology Strategies for the Hospitality Industry (2nd Edition),0135038022,9780135038024,18.95,3.99,2,24.94
Introduction to Security and Network Forensics,084933568X,9780849335686,21.96,3.99,2,27.95
The Provenance of Pure Reason: Essays in the Philosophy of Mathematics and Its History (Logic and Computation in Philosophy),019514192X,9780195141924,85.0,3.99,2,90.99
The After-school Lives of Children: Alone and With Others While Parents Work,0805823255,9780805823257,12.96,3.99,2,18.95
Worldwide Destinations: The geography of travel and tourism (Volume 1),1138901814,9781138901810,53.49,3.99,2,59.48
An Introduction to Language and Linguistics,1107637996,9781107637993,N/A,N/A,N/A,N/A
Assistant Teacher(Passbooks) (Career Examination Passbooks),0837311187,9780837311180,53.0,3.99,2,58.99
The Physics Companion,0750309539,9780750309530,19.95,3.99,2,25.94
Voces de Espana: Antologia literaria (Spanish Edition),0759396663,9780759396661,28.0,3.99,2,33.99
Milton's Paradise Lost (Cliffs Notes),0822009773,0049086009774,0.01,3.99,2,6.0
Collected Works: Volume I: Publications 1929-1936 (Kurt Godel Collected Works),0195039645,9780195039641,40.0,3.99,2,45.99
"Faust, Parts 1 and 2 (Cliffs Notes)",0822004798,9780822004790,5.48,3.99,2,11.47
"Computability: Computable Functions, Logic, and the Foundations of Mathematics",098155072X,9780981550725,7.5,3.99,2,13.49
Principles of Wireless Networks: A Unified Approach (Prentice Hall Communications Engineering and Emerging Technologies Series),0130930032,9780130930033,N/A,N/A,N/A,N/A
Schaum's Outline of Descriptive Geometry (Schaum's),0070272905,9780070272903,17.4,3.99,2,23.39
Fundamentals of New Testament Greek (English and Greek Edition),0802828272,9780802828279,33.84,3.99,2,39.83
Russian: From Intermediate to Advanced,0415712270,9780415712279,67.48,3.99,2,73.47
A Course in Mathematical Logic for Mathematicians (Graduate Texts in Mathematics),1461424798,9781461424796,47.18,3.99,2,53.17
CliffsNotes on Shakespeare's The Tempest,0822000830,9780822000839,0.01,3.99,2,6.0
"Principles of Food Preparation, Laboratory Manual (2nd Edition)",0023393505,9780023393501,98.99,3.99,2,104.98
Shakespeare's As You Like It (Cliffs Notes),0822000075,9780822000075,0.01,3.99,2,6.0
"The Everything Learning Russian Book with CD: Speak, write, and understand Russian in no time!",1598693875,0045079903876,7.83,3.99,2,13.82
Defoe's Robinson Crusoe (Cliffs Notes),0822011506,0049086011500,0.99,3.99,2,6.98
Electrical Circuit Analysis Using the TI-85 or TI-86,0138486980,9780138486983,N/A,N/A,N/A,N/A
Events Management: Principles and Practice,1473948282,9781473948280,26.19,3.99,2,32.18
Critical Thinking and Language: The Challenge of Generic Skills and Disciplinary Discourses,0567157733,9780567157737,45.23,3.99,2,51.22
"Intimate Relationships: Issues, Theories, and Research",113824029X,9781138240292,N/A,N/A,N/A,N/A
Let's Talk Level 3 Student's Book with Self-study Audio CD (Let's Talk (Cambridge)),0521692873,9780521692878,6.65,3.99,2,12.64
Schaum's Outline of Engineering Mechanics Dynamics (Schaum's Outlines),0071713603,9780071713603,3.0,3.99,2,8.99
Fundamentals of Electric Circuits,0073529559,9780073529554,13.09,3.99,2,19.08
The Sound and the Fury (Cliffs Notes),0822012197,9780822012191,0.98,3.99,2,6.97
Eros at the Banquet: Reviewing Greek with Plato's Symposium (Oklahoma Series in Classical Culture),0806141425,9780806141428,22.96,3.99,2,28.95
"Computer Networking. James F. Kurose, Keith W. Ross",0273768964,9780273768968,19.93,3.99,2,25.92
"NFPA 70 National Electrical Code, 2011 Edition (International Electrical Code Series)",0132373181,9780132373180,69.28,3.99,2,75.27
Homer: Odyssey I-XII (Greek Texts) (Bks.1-12) (Greek Edition),1853995029,9781853995026,12.48,3.99,2,18.47
Creole Made Easy,0967993717,9780967993713,14.47,3.99,2,20.46
