title,isbn10,isbn13,vendor_buy,description,purchase_cost,processing_cost,net_buying_cost,url_buy
Contested Visions in the Spanish Colonial World,300176643,9780300176643,N/A,N/A,N/A,N/A,N/A,N/A
The History of Haiti (The Greenwood Histories of the Modern Nations),313340897,9780313340895,N/A,N/A,N/A,N/A,N/A,N/A
The Lean Six Sigma Black Belt Handbook: Tools and Methods for Process Acceleration (Management Handbooks for Results),1466554681,9781466554689,N/A,N/A,N/A,N/A,N/A,N/A
"The Soda Fountain: Floats, Sundaes, Egg Creams & More--Stories and Flavors of an American Original",1607744848,9781607744849,N/A,N/A,N/A,N/A,N/A,N/A
Jose Mourinho,9896551979,9789896551971,N/A,N/A,N/A,N/A,N/A,N/A
"The Mixtecs of Colonial Oaxaca: Ñudzahui History, Sixteenth Through Eighteenth Centuries",804751048,9780804751049,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Leadership Interactive eBook: Concepts and Practice,1483345025,9781483345024,N/A,N/A,N/A,N/A,N/A,N/A
The Leaderful Fieldbook: Strategies and Activities for Developing Leadership in Everyone,891063803,9780891063803,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Basic Cardiac Dysrhythmias,1284040356,9781284040357,N/A,N/A,N/A,N/A,N/A,N/A
Java: An Introduction to Problem Solving and Programming (8th Edition),134462033,9780134462035,N/A,N/A,N/A,N/A,N/A,N/A
Java Illuminated: An Active Learning Approach,1284045315,9781284045314,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Programming in Java: An Interdisciplinary Approach (2nd Edition),672337843,9780672337840,N/A,N/A,N/A,N/A,N/A,N/A
Leadership Studies: The Dialogue of Disciplines (New Horizons in Leadership Studies series),857936182,9780857936189,N/A,N/A,N/A,N/A,N/A,N/A
The Rise and Fall of Neoliberal Capitalism,674725654,9780674725652,N/A,N/A,N/A,N/A,N/A,N/A
Globalization Unmasked: Imperialism in the 21st Century,1856499391,9781856499392,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to High-Energy Astrophysics,521674425,9780521674423,N/A,N/A,N/A,N/A,N/A,N/A
Relativity: An Introduction to Special and General Relativity,521010691,9780521010696,N/A,N/A,N/A,N/A,N/A,N/A
Economic Liberties and the Constitution,1412805252,9781412805254,N/A,N/A,N/A,N/A,N/A,N/A
Terraforming: The Creating of Habitable Worlds (Astronomers' Universe),387097953,9780387097954,N/A,N/A,N/A,N/A,N/A,N/A
Fundamentals in Nuclear Physics: From Nuclear Structure to Cosmology (Advanced Texts in Physics S),387016724,9780387016726,Amazon.com,"Hardcover, ISBN 9780387016726Publisher: Springer, 2005516 pages. Used - Good, Usually ships in 1-2 business days, BOOK CONDITION: Good books will have varying degrees of wear, but no highlighting and no notations. Access codes & supplemental materials may not be included. Inventory is subject to prior sale.",38.98,2,40.98,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=3gzWV3fdtdQb42OaE9cvF.WHsjQ_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0387016724%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=lUD5yAZCm6Tj58WuMdsO
Accretion Processes in Star Formation (Cambridge Astrophysics),521531993,9780521531993,N/A,N/A,N/A,N/A,N/A,N/A
Strategic Executive Development: The Five Essential Investments,787974633,9780787974633,N/A,N/A,N/A,N/A,N/A,N/A
Economic Statecraft,691101752,9780691101750,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Computing Systems: From Bits and Gates to C and Beyond,72467509,9780072467505,N/A,N/A,N/A,N/A,N/A,N/A
The Sheer Joy of Celestial Mechanics,817638326,9780817638320,N/A,N/A,N/A,N/A,N/A,N/A
An Introduction to MATLAB® Programming and Numerical Methods for Engineers,124202284,9780124202283,N/A,N/A,N/A,N/A,N/A,N/A
"Of the People: A History of the United States, Volume 1: To 1877",190254866,9780190254865,Amazon.com,"Softcover, ISBN 9780190254865Publisher: Oxford University Press, 2015624 pages. Used - Good, Usually ships in 1-2 business days, We ship same or next business day! Usually delivered within 2-4 business days of purchase if you choose expedited shipping. Standard takes a few more days. 100% satisfaction guarantee.",38.93,2,40.93,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=sX3GYtLFl6BVHiXVDFtGilXyXuU_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0190254866%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=xX5O_lAP0FxU4YfTOQYR
LIFE SKILLS MATH STUDENT WORKBOOK (Ags Basic Math Skills),785409181,9780785409182,N/A,N/A,N/A,N/A,N/A,N/A
Houghton Mifflin English: Workbook Plus Consumable Grade 8,618090673,9780618090679,N/A,N/A,N/A,N/A,N/A,N/A
"Side By Side, Book 3 (Workbook)",130268755,9780130268754,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry: The Atom and Elements (Super Smart Science Series),984384855,9780984384853,N/A,N/A,N/A,N/A,N/A,N/A
"The Ancient Maya, 6th Edition",804748179,9780804748179,N/A,N/A,N/A,N/A,N/A,N/A
Dark Energy: Observational and Theoretical Approaches,521518881,9780521518888,N/A,N/A,N/A,N/A,N/A,N/A
Astrophysics Processes: The Physics of Astronomical Phenomena,521846560,9780521846561,N/A,N/A,N/A,N/A,N/A,N/A
Mexico's Once and Future Revolution: Social Upheaval and the Challenge of Rule since the Late Nineteenth Century,822355329,9780822355328,N/A,N/A,N/A,N/A,N/A,N/A
GEOMETRY STUDENT WORKBOOK,785438319,9780785438311,N/A,N/A,N/A,N/A,N/A,N/A
Illustrated Dictionary of Chemistry,1409539113,9781409539117,N/A,N/A,N/A,N/A,N/A,N/A
Border Medicine: A Transcultural History of Mexican American Curanderismo (North American Religions),1479846325,9781479846320,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry (Collins Instant Facts),7205147,9780007205141,N/A,N/A,N/A,N/A,N/A,N/A
Flat and Curved Space-Times,198506562,9780198506560,N/A,N/A,N/A,N/A,N/A,N/A
Latino Americans: The 500-Year Legacy That Shaped a Nation,451238141,9780451238146,N/A,N/A,N/A,N/A,N/A,N/A
The Psychology of Decision Making: People in Organizations (Foundations for Organizational Science),1412904404,9781412904407,N/A,N/A,N/A,N/A,N/A,N/A
Ethics and the Practice of Architecture,471298220,9780471298229,N/A,N/A,N/A,N/A,N/A,N/A
"Common Core Achieve, TASC Exercise Book Reading & Writing (BASICS & ACHIEVE)",21432643,9780021432646,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry (Collins Advanced Science),7135971,9780007135974,N/A,N/A,N/A,N/A,N/A,N/A
Handbook to Life in the Aztec World,195330838,9780195330830,N/A,N/A,N/A,N/A,N/A,N/A
"The Hour of Eugenics: Race, Gender, and Nation in Latin America",801497957,9780801497957,N/A,N/A,N/A,N/A,N/A,N/A
CHEMISTRY STUDENT EDITION,785440453,9780785440451,Amazon.com,"Hardcover, ISBN 9780785440451Publisher: Pearson/AGS Globe, 2006840 pages. Used - Good, Usually ships in 1-2 business days, Expedited orders RECEIVED in 1-5 business days within the United States. Orders ship SAME or NEXT business day. We proudly ship to APO/FPO addresses. 100% Satisfaction Guaranteed!",21.73,2,23.73,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=u7Ht4ksBiiSPMH8Vuc8MGKKTZpk_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0785440453%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=t9ot.dLmZ.aFXqXOTRDc
Java: An Introduction to Problem Solving and Programming (7th Edition),133766268,9780133766264,N/A,N/A,N/A,N/A,N/A,N/A
"Safety, Health & Environment: Student Textbook",536258430,9780536258434,N/A,N/A,N/A,N/A,N/A,N/A
Milady's Standard Esthetics: Advanced,1428319751,9781428319752,N/A,N/A,N/A,N/A,N/A,N/A
Women in the Inquisition: Spain and the New World,801859328,9780801859328,N/A,N/A,N/A,N/A,N/A,N/A
"Introduction to Basic Cardiac Dysrhythmias, 4e",323052258,9780323052252,N/A,N/A,N/A,N/A,N/A,N/A
We Are the Poors: Community Struggles in Post-Apartheid South Africa,1583670505,8580000894479,N/A,N/A,N/A,N/A,N/A,N/A
"Essential Linguistics, Second Edition: What Teachers Need to Know to Teach ESL, Reading, Spelling, and Grammar",325050937,9780325050935,Amazon.com,"Softcover, ISBN 9780325050935Publisher: Heinemann, 2014312 pages. Used - Very Good, Usually ships in 1-2 business days",26.0,2,28.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=lkH.OSDSZ88qIt.oF6d6pbLGFS4_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0325050937%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=nwfglXl2FuvOcA5NAm5v
"Introduction to Java Programming: Brief Version, 10th Edition",133592200,9780133592207,N/A,N/A,N/A,N/A,N/A,N/A
Quantum Physics in One Dimension (International Series of Monographs on Physics),198525001,9780198525004,N/A,N/A,N/A,N/A,N/A,N/A
"Introduction to Mathematical Programming: Operations Research, Vol. 1 (Book & CD-ROM)",534359647,9780534359645,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Modern Mycology,632030771,9780632030774,Amazon.com,"Softcover, ISBN 9780632030774Publisher: Wiley-Blackwell, 1997303 pages. Used - Very Good, Usually ships in 2-3 business days, The book has been read, but is in excellent condition. Pages are intact and not marred by notes or highlighting. The spine remains undamaged.",28.0,2,30.0,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=nP45aIoQcTnVVloZj6WIJcwH5aY_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0632030771%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=s5Na4mFgxAAjvVcaSLGj
Visible Learning for Teachers: Maximizing Impact on Learning,415690153,8601401019015,N/A,N/A,N/A,N/A,N/A,N/A
Super Smart Science Series Collection: Books 1 - 5,1941775101,9781941775103,N/A,N/A,N/A,N/A,N/A,N/A
The Behavioral Foundations of Public Policy,691137560,9780691137568,N/A,N/A,N/A,N/A,N/A,N/A
"Chemistry: Concepts & Applications, Student Edition",78807239,9780078807237,N/A,N/A,N/A,N/A,N/A,N/A
Chapman & Hall’s Complete Fundamentals of Engineering Exam Review Workbook (Chapman & Hall Professional Engineer Workbook Series),412149613,9780412149610,N/A,N/A,N/A,N/A,N/A,N/A
Workbook,131401637,9780131401631,N/A,N/A,N/A,N/A,N/A,N/A
"Divine Providence: A History: The Bible, Virgil, Orosius, Augustine, and Dante",1628920602,9781628920604,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry for the IB Diploma Coursebook,1107622700,9781107622708,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry for I.G.C.S.E.,435966758,9780435966751,N/A,N/A,N/A,N/A,N/A,N/A
Smith and Hogan Criminal Law,199586497,9780199586493,N/A,N/A,N/A,N/A,N/A,N/A
Understanding Crime: Essentials of Criminological Theory,495600830,9780495600831,N/A,N/A,N/A,N/A,N/A,N/A
Shakespeare's Domestic Economies: Gender and Property in Early Modern England (New Cultural Studies),812236637,9780812236637,N/A,N/A,N/A,N/A,N/A,N/A
Glencoe Keyboarding Connections Projects and Applications: Teachers Resource Guide,78600413,9780078600418,N/A,N/A,N/A,N/A,N/A,N/A
Communication Sciences and Disorders: A Clinical Evidence-Based Approach (3rd Edition),133123715,9780133123715,N/A,N/A,N/A,N/A,N/A,N/A
Community-Based Corrections (with InfoTrac),534516734,9780534516734,N/A,N/A,N/A,N/A,N/A,N/A
Elementary and Middle School Mathematics: Teaching Developmentally (8th Edition) (Teaching Student-Centered Mathematics Series),132612267,9780132612265,N/A,N/A,N/A,N/A,N/A,N/A
"A Workbook for Dyslexics, 2nd Edition",1430328037,9781430328032,N/A,N/A,N/A,N/A,N/A,N/A
"Criminal Procedures: Cases Statutes & Executive Materials, 4th Edition (Aspen Casebook Series)",735507201,9780735507203,N/A,N/A,N/A,N/A,N/A,N/A
McDougal Littell Structure & Method: Practice Blackline Masters Book 1,395522560,9780395522561,N/A,N/A,N/A,N/A,N/A,N/A
Workbook for Machine Tool Practices,131721038,9780131721036,N/A,N/A,N/A,N/A,N/A,N/A
"Groups in Action: Evolution and Challenges Workbook, 2nd Edition",1285095065,9781285095066,N/A,N/A,N/A,N/A,N/A,N/A
Essential Chemistry (Usborne Essential Guides),746007280,9780746007280,N/A,N/A,N/A,N/A,N/A,N/A
Police Ethics,1111544514,9781111544515,N/A,N/A,N/A,N/A,N/A,N/A
Developing and Administering a Child Care and Education Program (MindTap Course List),1305088085,9781305088085,N/A,N/A,N/A,N/A,N/A,N/A
Chemistry for GCSE (Interactive Revision with Teletext),340775653,9780340775653,N/A,N/A,N/A,N/A,N/A,N/A
New Pop-Up Paper Projects: Step-by-step paper engineering for all ages,415679311,9780415679312,N/A,N/A,N/A,N/A,N/A,N/A
Cases and Comments on Criminal Procedure (University Casebook Series),1599412500,9781599412504,N/A,N/A,N/A,N/A,N/A,N/A
English Mystics of the Middle Ages (Cambridge English Prose Texts),521339588,9780521339582,N/A,N/A,N/A,N/A,N/A,N/A
Making Content Comprehensible for Elementary English Learners: The SIOP Model (2nd Edition),133362604,9780133362602,N/A,N/A,N/A,N/A,N/A,N/A
Water Utility Management (M5): AWWA Manual of Practice (AWWA Manuals),1583213619,9781583213612,N/A,N/A,N/A,N/A,N/A,N/A
Roman Literary Culture: From Plautus to Macrobius (Ancient Society and History),1421408368,9781421408361,N/A,N/A,N/A,N/A,N/A,N/A
Water Treatment Made Simple: For Operators,471740020,9780471740025,Amazon.com,"Softcover, ISBN 9780471740025Publisher: Wiley, 2005272 pages. Used - Like New, Usually ships in 1-2 business days, This Book is delivered by Media mail which may take upto 9-15 for delivery. Please be patient during the delivery window.",65.35,2,67.35,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=8M0rrpnV85GveBmpDCVCr2I89Bo_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0471740020%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=B63ezIFR2IEnA16WEqVx
Management of Drip/Trickle or Micro Irrigation,1926895126,9781926895123,N/A,N/A,N/A,N/A,N/A,N/A
Imagining Robin Hood: The Late Medieval Stories in Historical Context,415404932,9780415404938,N/A,N/A,N/A,N/A,N/A,N/A
Automation of Water Resource Recovery Facilities (Manual of Practice),1572782757,9781572782754,N/A,N/A,N/A,N/A,N/A,N/A
"Fragmentary Classicising Historians of the Later Roman Empire, Volume 1: Eunapius, Olympiodorus, Priscus and Malchus (Arca Classical and Medieval Texts, Papers and Monographs (Paperback))",905205510,9780905205519,N/A,N/A,N/A,N/A,N/A,N/A
"Reading, Writing and Learning in ESL: A Resource Book for Teaching K-12 English Learners with Enhanced Pearson eText -- Access Card Package (7th Edition) (What's New in Ell)",134403398,9780134403397,N/A,N/A,N/A,N/A,N/A,N/A
Sexti Properti Elegos (Oxford Classical Texts),198146744,9780198146742,N/A,N/A,N/A,N/A,N/A,N/A
The Cambridge Companion to Medieval English Culture (Cambridge Companions to Culture),521673275,9780521673273,N/A,N/A,N/A,N/A,N/A,N/A
Calculation of Medication Dosages: Practical Strategies to Ensure Safety and Accuracy,781758548,9780781758543,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Maternity and Pediatric Nursing,1455770159,9781455770151,N/A,N/A,N/A,N/A,N/A,N/A
Learning to Teach,78110300,9780078110306,N/A,N/A,N/A,N/A,N/A,N/A
The Second Crusade and the Cistercians,312056079,9780312056070,N/A,N/A,N/A,N/A,N/A,N/A
Agricultural Nonpoint Source Pollution: Watershed Management and Hydrology,1566702224,9781566702225,N/A,N/A,N/A,N/A,N/A,N/A
Crime and Punishment: A History of the Criminal Justice System,534577989,9780534577988,N/A,N/A,N/A,N/A,N/A,N/A
Principles of Pharmacology for Medical Assisting (MindTap Course List),1305859324,9781305859326,N/A,N/A,N/A,N/A,N/A,N/A
Water Chemistry: Green Science and Technology of Nature's Most Renewable Resource,1439830681,9781439830680,Amazon.com,"Softcover, ISBN 9781439830680Publisher: CRC Press, 2010416 pages. Used - Very Good, Usually ships in 24 hours, Slight wear on edges and covers, pages are mark-free. Otherwise item is in very good condition. Returns are easy and welcome if this item is not as expected!. Shipped from Amazon. FREE Two-Day Shipping with Amazon Prime. Not a Prime member? ...",30.29,2,32.29,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=xCgTDB4yMQtD70y5INIGNtmooV4_1497963026_1:1:1&bs=amazon_com_prime&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1439830681%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=uXfb4E3WT.aLJwnjBFoj
"Robin Hood in Popular Culture: Violence, Transgression, and Justice",859915646,9780859915649,N/A,N/A,N/A,N/A,N/A,N/A
Convicting the Innocent: Where Criminal Prosecutions Go Wrong,674066111,9780674066113,N/A,N/A,N/A,N/A,N/A,N/A
Urban Water Engineering and Management,1439813108,9781439813102,N/A,N/A,N/A,N/A,N/A,N/A
Science and Conservation of Vernal Pools in Northeastern North America: Ecology and Conservation of Seasonal Wetlands in Northeastern North America,849336759,9780849336751,N/A,N/A,N/A,N/A,N/A,N/A
"Reading Early Modern Women: An Anthology of Texts in Manuscript and Print, 1550-1700",415966469,9780415966467,N/A,N/A,N/A,N/A,N/A,N/A
Criminal Procedure (American Casebook Series),1628102667,9781628102666,N/A,N/A,N/A,N/A,N/A,N/A
Mathematics for Health Careers,827355696,9780827355699,N/A,N/A,N/A,N/A,N/A,N/A
Speech Science: An Integrated Approach to Theory and Clinical Practice (3rd Edition) (Allyn & Bacon Communication Sciences and Disorders),132907119,9780132907118,N/A,N/A,N/A,N/A,N/A,N/A
Child and Adolescent Development,137023111,9780137023110,N/A,N/A,N/A,N/A,N/A,N/A
Pharmacology for Nurses,1284044793,9781284044799,N/A,N/A,N/A,N/A,N/A,N/A
Basic Pharmacology for Nurses,323086543,9780323086547,N/A,N/A,N/A,N/A,N/A,N/A
Manual of Clinical Psychopharmacology for Nurses,1585624349,9781585624348,N/A,N/A,N/A,N/A,N/A,N/A
"Virgil, A Poet in Augustan Rome (Greece and Rome: Texts and Contexts)",521689449,9780521689441,Amazon.com,"Softcover, ISBN 9780521689441Publisher: Cambridge University Press, 2008168 pages. Used - Good, Usually ships in 2-3 business days, The book has been read but remains in clean condition. All pages are intact and the cover is intact. Some minor wear to the spine.",6.99,2,8.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=JSUCa8jQXg1YdJc4IOJFdLKG6rg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0521689449%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=DZooUPlofIZ8lHgHqns4
"Before Orientalism: Asian Peoples and Cultures in European Travel Writing, 1245-1510 (The Middle Ages Series)",812245482,9780812245486,N/A,N/A,N/A,N/A,N/A,N/A
The Physics of Superconductors: Introduction to Fundamentals and Applications,3540612432,9783540612438,N/A,N/A,N/A,N/A,N/A,N/A
Electrical Motor Controls for Integrated Systems,826912265,9780826912268,Amazon.com,"Hardcover, ISBN 9780826912268Publisher: Amer Technical Pub, 2013770 pages. Used - Acceptable, Usually ships in 1-2 business days, Binding and pages have been heavily repaired and reinforced with tape, has tape and stickers on the cover, as well as marks and notes on the pages. Definitely not pretty, but it's a working copy at a great price that ships fast. ~ Book does NOT contain an access code or CD. ~ We take counterfeit textbooks seriously, and inspect our books to make sure we you get the authentic, authorized textbook you need for college! Ships fast!",84.93,2,86.93,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=NyQgXLkFkFfpJs,v4Hw1AmcwaJg_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0826912265%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=9cgUXe41iZ0u4KCthyxl"
Street Stories: The World of Police Detectives,674032322,9780674032323,N/A,N/A,N/A,N/A,N/A,N/A
Vadose Zone Processes,873719530,9780873719537,N/A,N/A,N/A,N/A,N/A,N/A
"Modern Criminal Procedure, Basic Criminal Procedure, and Advanced Criminal Procedure, 2017 Supplement (American Casebook Series)",1683287819,9781683287810,N/A,N/A,N/A,N/A,N/A,N/A
"Criminal Law and Procedure, 11th (University Casebook Series)",1599415925,9781599415925,N/A,N/A,N/A,N/A,N/A,N/A
A Modern Course in the Quantum Theory of Solids,9814417149,9789814417143,N/A,N/A,N/A,N/A,N/A,N/A
A Primer on Communication and Communicative Disorders (Allyn & Bacon Communication Sciences and Disorders),205496369,9780205496365,N/A,N/A,N/A,N/A,N/A,N/A
Insomnia: A Clinical Guide to Assessment and Treatment,306477505,9780306477508,N/A,N/A,N/A,N/A,N/A,N/A
Electronic Processes in Organic Crystals and Polymers,195129636,9780195129632,N/A,N/A,N/A,N/A,N/A,N/A
Handbook of Psychotherapy Supervision,471112194,9780471112198,N/A,N/A,N/A,N/A,N/A,N/A
Introduction to Photovoltaic System Design (The Art and Science of Photovoltaics),1449624677,9781449624675,N/A,N/A,N/A,N/A,N/A,N/A
Readings in the History and Systems of Psychology (2nd Edition),136267971,9780136267973,N/A,N/A,N/A,N/A,N/A,N/A
Theory of Nonequilibrium Superconductivity (International Series of Monographs on Physics),198507887,9780198507888,N/A,N/A,N/A,N/A,N/A,N/A
Drug Calculations Online for Calculate with Confidence (Access Card and Textbook Package),323511503,9780323511506,Amazon.com,"Softcover, ISBN 9780323511506Publisher: Mosby, 2017768 pages. Used - Good, Usually ships in 1-2 business days, Any book in USED condition may not include supplemental materials such as CDs, infotracs, access codes, etc., all orders confirmed within 2 business days",100.41,2,102.41,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=rVa4.,9pRnympAAIgKkKXEAMo0k_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0323511503%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=EAxH6IrLiXkMLBi6FpV."
Pharmacology: An Introduction,73513814,9780073513812,N/A,N/A,N/A,N/A,N/A,N/A
In Situ Treatment Technology (Geraghty & Miller Environmental Science and Engineering Series),1566705282,9781566705288,N/A,N/A,N/A,N/A,N/A,N/A
Modern Well Design: Second Edition,415884675,9780415884679,N/A,N/A,N/A,N/A,N/A,N/A
Forensic Science (2nd Edition),131998803,9780131998803,Amazon.com,"Softcover, ISBN 9780131998803Publisher: Prentice Hall, 2007496 pages. Used - Good, Usually ships in 1-2 business days, **WE SHIP WITHIN 24 HRS FROM LONDON, UK, 98% OF OUR ORDERS ARE RECEIVED WITHIN 7-10 DAYS. We believe you will be completely satisfied with our quick and reliable service. All orders are dispatched as swiftly as possible! Buy with confidence!",9.0,2,11.0,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=Od53dH2,4ZMfhRTxa5Q2,jRfk3U_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F0131998803%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=kb1099OuyycxVMkt_EDM"
Pharmacological Aspects of Nursing Care,1435489209,9781435489202,N/A,N/A,N/A,N/A,N/A,N/A
Strain Effect in Semiconductors: Theory and Device Applications,1441905510,9781441905512,N/A,N/A,N/A,N/A,N/A,N/A
Hydrology and Hydroclimatology: Principles and Applications,1466512199,9781466512191,N/A,N/A,N/A,N/A,N/A,N/A
"Performance Dashboards: Measuring, Monitoring, and Managing Your Business",470589833,9780470589830,N/A,N/A,N/A,N/A,N/A,N/A
"The History of Large Federal Dams: Planning, Design, and Construction",160728231,9780160728235,N/A,N/A,N/A,N/A,N/A,N/A
Semiconductors for Micro- and Nanotechnology: An Introduction for Engineers,3527302573,9783527302574,N/A,N/A,N/A,N/A,N/A,N/A
Extreme Statistics in Nanoscale Memory Design (Integrated Circuits and Systems),1441966056,9781441966056,N/A,N/A,N/A,N/A,N/A,N/A
The Definitive Handbook of Business Continuity Management,470670142,9780470670149,N/A,N/A,N/A,N/A,N/A,N/A
Virtual Team Success: A Practical Guide for Working and Leading from a Distance,470532963,9780470532966,N/A,N/A,N/A,N/A,N/A,N/A
Fluid and Electrolyte Balance: Nursing Considerations (Fluid and Electrolyte Balance (Metheny)),763781649,9780763781644,N/A,N/A,N/A,N/A,N/A,N/A
Modeling Shallow Water Flows Using the Discontinuous Galerkin Method,1482226014,9781482226010,N/A,N/A,N/A,N/A,N/A,N/A
"Pharmacology, 3rd Edition",133045994,9780133045994,N/A,N/A,N/A,N/A,N/A,N/A
Core Concepts in Pharmacology (5th Edition),134514165,9780134514161,N/A,N/A,N/A,N/A,N/A,N/A
Value Engineering Synergies with Lean Six Sigma: Combining Methodologies for Enhanced Results,1466502010,9781466502017,N/A,N/A,N/A,N/A,N/A,N/A
Kaplan PMBR FINALS: Criminal Procedure: Core Concepts and Key Questions,1607140950,9781607140955,Amazon.com,"Softcover, ISBN 9781607140955Publisher: Kaplan Publishing, 2009192 pages. Used - Very Good, Usually ships in 1-2 business days",55.99,2,57.99,https://www.bookfinder.com/search/?st=rs&ac=dp&qi=s6xbk7pkY6xFb2nvFNRJHRKCBr8_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1607140950%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=s6G4LXKrkF030zxZSHSz
"Leading with Values: Positivity, Virtue and High Performance",521686032,9780521686037,N/A,N/A,N/A,N/A,N/A,N/A
Health Informatics: An Interprofessional Approach,323100953,9780323100953,N/A,N/A,N/A,N/A,N/A,N/A
Focus on Nursing Pharmacology,1451128347,9781451128345,Amazon.com,"Softcover, ISBN 9781451128345Publisher: LWW, 20121080 pages. Used - Acceptable, Usually ships in 1-2 business days, Fast Shipping! Ships within 1 business day. Arrives within 3-8 business days. May contain highlighting/markings or cover wear. Book in ACCEPTABLE condition. This item does not include any CDs, Infotracs, Access cards or other supplementary material.",11.65,2,13.65,"https://www.bookfinder.com/search/?st=rs&ac=dp&qi=UuA0u,qYCwrwCpBxvFXUyWP3PfQ_1497963026_1:1:1&bs=amazon&bu=https%3A%2F%2Fwww%2Eamazon%2Ecom%2F%2Fgp%2Foffer%2Dlisting%2F1451128347%2Fsr%3D%2Fqid%3D%2F%3Fcondition%3Dused%26tag%3Dbookfinder%2Dtest%2Da%2D20&uh=IFcMZjtuKf3RoFDgban_"
Principles of Superconductive Devices and Circuits (2nd Edition),132627426,9780132627429,N/A,N/A,N/A,N/A,N/A,N/A
